Branch,TaxState,ShiptoCity,ShiptoZip,County,TaxRate,StateRate,CountyRate,CityRate,SpecialRate,TaxableTotal,StateTax,Tax,CountyTax,CityTax,SpecialTax,DateFilled,OrderTotal,ItemTotal,Shipping,TallyTax,ItemPlusShipping
Seeds,KS,Lawrence,66044,Douglas,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,23.25,6,0,29.25
Seeds,VT,Barre,5641,Washington,0,0.06,0,0.01,0,10.91,0.6546,0,0,0.1091,0,March 2023,0,37.17,6,0.76,43.17
Seeds,NH,Albany,3818,Carroll,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,31,6,0,0
Seeds,OK,Muskogee,74403,Muskogee,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,22.05,6,0,0
Seeds,ME,Rockport,4856,Knox,0.055,0.055,0,0,0,18.85,1.03675,1.03675,0,0,0,March 2023,0,18.85,6,1.04,0
Seeds,VT,Putney,5346,Windham,0,0.06,0,0,0,27.95,1.677,0,0,0,0,March 2023,0,84.8,0,1.68,84.8
Seeds,CA,Sebastopol,95472,Sonoma,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,203.54,0,0,0
Seeds,WI,Mineral Point,53565,Iowa,0,0.05,0.005,0,0,17.45,0.8725,0,0.08725,0,0,March 2023,0,11.45,6,0.96,17.45
Seeds,MI,Saugatuck,49453,Allegan,0,0.06,0,0,0,56.95,3.417,0,0,0,0,March 2023,0,56.95,0,3.42,56.95
Seeds,RI,Providence,2907,Providence,0,0.07,0,0,0,0,0,0,0,0,0,March 2023,0,2.95,6,0,8.95
Seeds,ME,Falmouth,4105,Cumberland,0.055,0.055,0,0,0,18,0.99,0.99,0,0,0,March 2023,0,18,0,0.99,0
Seeds,MI,Saugatuck,49453,Allegan,0,0.06,0,0,0,20.2,1.212,0,0,0,0,March 2023,0,14.2,6,1.21,20.2
Seeds,CT,Manchester,6040,Hartford,0,0.0635,0,0,0,46.69,2.964815,0,0,0,0,March 2023,0,207.48,0,2.96,207.48
Seeds,ME,Harrison,4040,Cumberland,0.055,0.055,0,0,0,53.1,2.9205,2.9205,0,0,0,March 2023,0,53.1,0,2.92,0
Seeds,PA,Dry Run,17220,Franklin,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,16.75,6,0,22.75
Seeds,MA,Pittsfield,1201,Berkshire,0,0.0625,0,0,0,6,0.375,0,0,0,0,March 2023,0,26.5,0,0.38,0
Seeds,,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Seeds,WI,Kenosha,53143,Kenosha,0,0.05,0.005,0,0,72.6,3.63,0,0.363,0,0,March 2023,0,72.6,0,3.99,72.6
Seeds,ME,Monroe,4951,Waldo,0.055,0.055,0,0,0,56,3.08,3.08,0,0,0,March 2023,0,56,0,3.08,0
Seeds,VT,Whitingham,5361,Windham,0,0.06,0,0,0,0,0,0,0,0,0,March 2023,0,51.2,0,0,51.2
Seeds,VT,Baltimore,5143,Windsor,0,0.06,0,0,0,3.75,0.225,0,0,0,0,March 2023,0,146.68,0,0.22,146.68
Seeds,IN,Fort Wayne,46807,Allen,0,0.07,0,0,0,27.25,1.9075,0,0,0,0,March 2023,0,21.25,6,1.91,27.25
Seeds,NY,Ghent,12075,Columbia,0,0.04,0.04,0,0,32.5,1.3,0,1.3,0,0,March 2023,0,26.5,6,2.6,32.5
Seeds,ME,Levant,4456,Penobscot,0.055,0.055,0,0,0,31,1.705,1.705,0,0,0,March 2023,0,31,6,1.71,0
Seeds,OH,Columbus,43214,Franklin,0,0.0575,0.0125,0,0.005,54.5,3.13375,0,0.68125,0,0.2725,March 2023,0,54.5,0,4.09,54.5
Seeds,OH,Garrettsville,44231,Portage,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,50.8,0,0,50.8
Seeds,ME,Levant,4456,Penobscot,0.055,0.055,0,0,0,21,1.155,1.155,0,0,0,March 2023,0,21,6,1.16,0
Seeds,CT,Hamden,6517,New Haven,0,0.0635,0,0,0,0,0,0,0,0,0,March 2023,0,6.5,6,0,12.5
Seeds,NY,Schaghticoke,12154,Rensselaer,0,0.04,0.04,0,0,21.8,0.872,0,0.872,0,0,March 2023,0,15.8,6,1.74,21.8
Seeds,NH,Lempster,3605,Sullivan,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,29.9,6,0,0
Seeds,MI,Dexter,48130,Washtenaw,0,0.06,0,0,0,17,1.02,0,0,0,0,March 2023,0,11,6,1.02,17
Seeds,VT,14 Brattleboro,5301,Windham,0,0.06,0,0.01,0,32.68,1.9608,0,0,0.3268,0,March 2023,0,265.57,0,2.29,265.57
Seeds,MA,Holyoke,1040,Hampden,0,0.0625,0,0,0,6.75,0.421875,0,0,0,0,March 2023,0,85.95,0,0.42,0
Seeds,WV,Walker,26180,Wood,0,0.06,0,0,0,29.95,1.797,0,0,0,0,March 2023,0,23.95,6,1.8,29.95
Seeds,MA,Auburndale,2466,Middlesex,0,0.0625,0,0,0,16.1,1.00625,0,0,0,0,March 2023,0,19.85,6,1.01,0
Seeds,IL,Chicago,60614,Cook,0,0.0625,0.0175,0.0125,0.01,11.75,0.734375,0,0.205625,0.146875,0.1175,March 2023,0,5.75,6,1.2,11.75
Seeds,WA,1726 Seattle,98198,4000 King,0,0.065,0.003,0.01,0.023,14.25,0.92625,0,0.04275,0.1425,0.32775,March 2023,0,8.25,6,1.44,14.25
Seeds,NH,Deering,3244,Hillsborough,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,51.45,0,0,0
Seeds,CO,Delta,81416,Delta,0,0.029,0.02,0,0.016,68.25,1.97925,0,1.365,0,1.092,March 2023,0,68.25,0,4.44,68.25
Seeds,VT,Bennington,5201,Bennington,0,0.06,0,0,0,0,0,0,0,0,0,March 2023,0,50.5,0,0,50.5
Seeds,,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Seeds,ME,,0,,0.055,0.055,0,0,0,36,1.98,1.98,0,0,0,March 2023,0,36,0,1.98,0
Seeds,NJ,Fanwood,7023,Union,0,0.06625,0,0,0,172.85,11.4513125,0,0,0,0,March 2023,0,172.85,0,11.45,172.85
Seeds,MI,Stephenson,49887,Menominee,0,0.06,0,0,0,16.5,0.99,0,0,0,0,March 2023,0,10.5,6,0.99,16.5
Seeds,CO,Colorado Springs,80921,El Paso,0,0.029,0.0123,0,0.01,12,0.348,0,0.1476,0,0.12,March 2023,0,12,6,0.62,18
Seeds,MA,Westport,2790,Bristol,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,64.36,0,0,0
Seeds,NY,Fredonia,14063,Chautauqua,0,0.04,0.04,0,0,132.68,5.3072,0,5.3072,0,0,March 2023,0,132.68,0,10.61,132.68
Seeds,MT,Bozeman,59715,Gallatin,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,44,6,0,0
Seeds,CA,Tomales,94971,Marin,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,65.03,0,0,0
Seeds,WI,Holmen,54636,La Crosse,0,0.05,0.005,0,0,28.45,1.4225,0,0.14225,0,0,March 2023,0,22.45,6,1.56,28.45
Seeds,OR,North Plains,97133,Washington,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,52.5,0,0,0
Seeds,TX,Fort Worth,76108,Tarrant,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,5.9,6,0,11.9
Seeds,NY,Pelham,10803,Westchester,0,0.04,0,0.04375,0,17.7,0.708,0,0,0.774375,0,March 2023,0,11.7,6,1.48,17.7
Seeds,NH,,0,,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,4,0,0,0
Seeds,WI,Pardeeville,53954,Columbia,0,0.05,0.005,0,0,98.15,4.9075,0,0.49075,0,0,March 2023,0,98.15,0,5.4,98.15
Seeds,CT,Mansfield,6250,Tolland,0,0.0635,0,0,0,23.5,1.49225,0,0,0,0,March 2023,0,17.5,6,1.49,23.5
Seeds,AK,Homer,99603,Kenai Peninsula,0,0,0.03,0.0485,0,54.5,0,0,1.635,2.64325,0,March 2023,0,54.5,0,4.28,0
Seeds,MA,Weston,2493,Middlesex,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,16.75,6,0,0
Seeds,MT,Missoula,59801,Missoula,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,52.2,0,0,0
Seeds,NY,Poland,13431,Herkimer,0,0.04,0.0425,0,0,52,2.08,0,2.21,0,0,March 2023,0,52,0,4.29,52
Seeds,NH,,0,,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,80,0,0,0
Seeds,NH,New Hampton,3256,Belknap,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,64.75,0,0,0
Seeds,MA,Sterling,1564,Worcester,0,0.0625,0,0,0,15.06,0.94125,0,0,0,0,March 2023,0,139.98,0,0.94,0
Seeds,ME,Holden,4429,Penobscot,0.055,0.055,0,0,0,38.5,2.1175,2.1175,0,0,0,March 2023,0,38.5,6,2.12,0
Seeds,NH,Warner,3278,Merrimack,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,9.01,6,0,0
Seeds,MA,Plainfield,1070,Hampshire,0,0.0625,0,0,0,16.7,1.04375,0,0,0,0,March 2023,0,86.95,0,1.04,0
Seeds,ME,Portland,4102,Cumberland,0.055,0.055,0,0,0,3.5,0.1925,0.1925,0,0,0,March 2023,0,3.5,6,0.19,0
Seeds,MA,Northampton,1060,Hampshire,0,0.0625,0,0,0,17.65,1.103125,0,0,0,0,March 2023,0,68.15,0,1.1,0
Seeds,AK,Homer,99603,Kenai Peninsula,0,0,0.03,0.0485,0,102.79,0,0,3.0837,4.985315,0,March 2023,0,102.79,0,8.07,0
Seeds,MA,North Weymouth,2191,Norfolk,0,0.0625,0,0,0,32.45,2.028125,0,0,0,0,March 2023,0,45.25,6,2.03,0
Seeds,WI,Spooner,54801,Washburn,0,0.05,0.005,0,0,33.5,1.675,0,0.1675,0,0,March 2023,0,27.5,6,1.84,33.5
Seeds,NY,Ava,13303,Oneida,0,0.04,0.0475,0,0,17.25,0.69,0,0.819375,0,0,March 2023,0,11.25,6,1.51,17.25
Seeds,VT,Bristol,5443,Addison,0,0.06,0,0.01,0,0,0,0,0,0,0,March 2023,0,54.45,0,0,54.45
Seeds,AK,Fairbanks,99712,Fairbanks North Star,0,0,0,0,0,53.25,0,0,0,0,0,March 2023,0,53.25,0,0,0
Seeds,ON,Mississauga,0,,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,73.45,23.05,0,0
Seeds,ME,Montville,4941,Waldo,0.055,0.055,0,0,0,151.38,8.3259,8.3259,0,0,0,March 2023,0,151.38,0,8.33,0
Seeds,ME,Bernard,4612,Hancock,0.055,0.055,0,0,0,86.95,4.78225,4.78225,0,0,0,March 2023,0,86.95,0,4.78,0
Seeds,PA,Fallsington,19054,Bucks,0,0.06,0,0,0,115.42,6.9252,0,0,0,0,March 2023,0,115.42,0,6.93,115.42
Seeds,MA,Seekonk,2771,Bristol,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,75.45,0,0,0
Seeds,VT,Benson,5743,Rutland,0,0.06,0,0,0,0,0,0,0,0,0,March 2023,0,108.94,0,0,108.94
Seeds,NH,Unity,3773,Sullivan,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,67.4,0,0,0
Seeds,WA,Gifford,99131,3300 Stevens,0,0.065,0.001,0.01,0,50.73,3.29745,0,0.05073,0.5073,0,March 2023,0,50.73,0,3.86,50.73
Seeds,NJ,Montclair,7042,Essex,0,0.06625,0,0,0,40.45,2.6798125,0,0,0,0,March 2023,0,34.45,6,2.68,40.45
Seeds,MA,Concord,1742,Middlesex,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,31.75,6,0,0
Seeds,SC,Clover,29710,York,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,10.25,6,0,16.25
Seeds,CT,Redding,6896,Fairfield,0,0.0635,0,0,0,93.54,5.93979,0,0,0,0,March 2023,0,361.38,0,5.94,361.38
Seeds,IN,Bloomington,47404,Monroe,0,0.07,0,0,0,40.4,2.828,0,0,0,0,March 2023,0,34.4,6,2.83,40.4
Seeds,OH,Portage,43451,Wood,0,0.0575,0.01,0,0,20.6,1.1845,0,0.206,0,0,March 2023,0,14.6,6,1.39,20.6
Seeds,MA,Westport,2790,Bristol,0,0.0625,0,0,0,20.7,1.29375,0,0,0,0,March 2023,0,66.6,0,1.29,0
Seeds,IN,Goshen,46526,Elkhart,0,0.07,0,0,0,30.8,2.156,0,0,0,0,March 2023,0,24.8,6,2.16,30.8
Seeds,MN,KettleRiver,55757,492 Carlton,0,0.06875,0.005,0,0,44.35,3.0490625,0,0.22175,0,0,March 2023,0,38.35,6,3.27,44.35
Seeds,SC,Summerville,29485,Dorchester,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,19,6,0,25
Seeds,NH,Berlin,3570,Coos,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,11,6,0,0
Seeds,MA,Ashley Falls,1222,Berkshire,0,0.0625,0,0,0,27.5,1.71875,0,0,0,0,March 2023,0,97.65,0,1.72,0
Seeds,MN,Isabella,55607,533 Lake,0,0.06875,0.005,0,0,233.61,16.0606875,0,1.16805,0,0,March 2023,0,230.61,3,17.23,233.61
Seeds,NY,Jamesville,13078,Onondaga,0,0.04,0.04,0,0,16,0.64,0,0.64,0,0,March 2023,0,10,6,1.28,16
Seeds,ME,Fairfield,4937,Somerset,0.055,0.055,0,0,0,166.34,9.1487,9.1487,0,0,0,March 2023,0,166.34,0,9.15,0
Seeds,ME,Fort Kent,4743,Aroostook,0.055,0.055,0,0,0,52.7,2.8985,2.8985,0,0,0,March 2023,0,52.7,0,2.9,0
Seeds,IN,Indianapolis,46260,Marion,0,0.07,0,0,0,33.45,2.3415,0,0,0,0,March 2023,0,27.45,6,2.34,33.45
Seeds,ME,Warren,4864,Knox,0.055,0.055,0,0,0,137.37,7.55535,7.55535,0,0,0,March 2023,0,137.37,0,7.56,0
Seeds,WA,1726 Seattle,98105,4000 King,0,0.065,0.003,0.0115,0.023,71.75,4.66375,0,0.21525,0.825125,1.65025,March 2023,0,71.75,0,7.35,71.75
Seeds,MA,Wakefield,1880,Middlesex,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,56,0,0,0
Seeds,FL,Naples,34109,Collier,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,4,6,0,10
Seeds,ME,Stockton Springs,4981,Waldo,0.055,0.055,0,0,0,21.7,1.1935,1.1935,0,0,0,March 2023,0,21.7,6,1.19,0
Seeds,WA,1803 Poulsbo,98370,1800 Kitsap,0,0.065,0.006,0.01,0.011,20.75,1.34875,0,0.1245,0.2075,0.22825,March 2023,0,14.75,6,1.91,20.75
Seeds,NY,Delancey,13752,Delaware,0,0.04,0.04,0,0,78,3.12,0,3.12,0,0,March 2023,0,78,0,6.24,78
Seeds,MI,Saline,48176,Washtenaw,0,0.06,0,0,0,27.95,1.677,0,0,0,0,March 2023,0,21.95,6,1.68,27.95
Seeds,MI,Lansing,48912,Ingham,0,0.06,0,0,0,20.75,1.245,0,0,0,0,March 2023,0,14.75,6,1.24,20.75
Seeds,ME,Belfast,4915,Waldo,0.055,0.055,0,0,0,34.65,1.90575,1.90575,0,0,0,March 2023,0,34.65,6,1.91,0
Seeds,MA,Southborough,1772,Worcester,0,0.0625,0,0,0,19,1.1875,0,0,0,0,March 2023,0,181.78,0,1.19,0
Seeds,WI,Saint Croix Falls,54024,Polk,0,0.05,0.005,0,0,89.15,4.4575,0,0.44575,0,0,March 2023,0,89.15,0,4.9,89.15
Seeds,AK,Juneau,99802,City and Borough of Juneau,0,0,0.07,0,0,93.34,0,0,6.5338,0,0,March 2023,0,93.34,0,6.53,0
Seeds,MA,Bernardston,1337,Franklin,0,0.0625,0,0,0,2.75,0.171875,0,0,0,0,March 2023,0,19.75,6,0.17,0
Seeds,IL,Ashton,61006,Lee,0,0.0625,0.015,0,0,97.75,6.109375,0,1.46625,0,0,March 2023,0,97.75,0,7.58,97.75
Seeds,NY,Katonah,10536,Westchester,0,0.04,0.04375,0,0,19,0.76,0,0.83125,0,0,March 2023,0,13,6,1.59,19
Seeds,NJ,Sicklerville,8081,Camden,0,0.06625,0,0,0,28.9,1.914625,0,0,0,0,March 2023,0,22.9,6,1.91,28.9
Seeds,MA,Petersham,1366,Worcester,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,23.95,6,0,0
Seeds,MA,Rockland,2370,Plymouth,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,7.75,6,0,0
Seeds,VT,Hartland,5048,Windsor,0,0.06,0,0,0,0,0,0,0,0,0,March 2023,0,6,6,0,12
Seeds,PA,Bloomsburg,17815,Columbia,0,0.06,0,0,0,33.45,2.007,0,0,0,0,March 2023,0,27.45,6,2.01,33.45
Seeds,MA,Nantucket,2554,Nantucket,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,41.75,6,0,0
Seeds,NY,Dobbs Ferry,10522,Westchester,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,79.9,0,0,79.9
Seeds,MA,Rutland,1543,Worcester,0,0.0625,0,0,0,0,0,0,0,0,0,March 2023,0,741.45,0,0,0
Seeds,MA,Colrain,1340,Franklin,0,0.0625,0,0,0,0,0,0,0,0,0,March 2023,0,153.17,0,0,0
Seeds,NY,Ballston Lake,12019,Saratoga,0,0.04,0.03,0,0,51.45,2.058,0,1.5435,0,0,March 2023,0,51.45,0,3.6,51.45
Seeds,NY,Hurley,12443,Ulster,0,0.08,0.04,0,0,0,0,0,0,0,0,March 2023,0,34.4,6,0,40.4
Seeds,IN,Bloomingdale,47832,Parke,0,0.07,0,0,0,25.5,1.785,0,0,0,0,March 2023,0,19.5,6,1.79,25.5
Seeds,ME,Monmouth,4259,Kennebec,0.055,0.055,0,0,0,50.94,2.8017,2.8017,0,0,0,March 2023,0,50.94,0,2.8,0
Seeds,NY,Geneva,14456,Ontario,0,0.08,0.04,0,0,86.75,6.94,0,3.47,0,0,March 2023,0,86.75,0,6.94,86.75
Seeds,MT,Missoula,59801,Missoula,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,20,6,0,0
Seeds,ME,Livermore Falls,4254,Androscoggin,0.055,0.055,0,0,0,10.5,0.5775,0.5775,0,0,0,March 2023,0,10.5,6,0.58,0
Seeds,CT,Southington,6489,Hartford,0,0.0635,0,0,0,0,0,0,0,0,0,March 2023,0,101.98,0,0,101.98
Seeds,NM,Truth Or Consequences,87901,Sierra,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,63.5,0,0,63.5
Seeds,KS,Parsons,67357,Labette,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,41.45,6,0,47.45
Seeds,WI,Frederic,54837,Polk,0,0.055,0.005,0,0,51.3,2.8215,0,0.2565,0,0,March 2023,0,45.3,6,2.82,51.3
Seeds,MI,Saint Louis,48880,Midland,0,0.06,0,0,0,18.75,1.125,0,0,0,0,March 2023,0,12.75,6,1.13,18.75
Seeds,ME,South Thomaston,4858,Knox,0.055,0.055,0,0,0,66,3.63,3.63,0,0,0,March 2023,0,66,0,3.63,0
Seeds,NY,Masonville,13804,Delaware,0,0.08,0.04,0,0,37.5,3,0,1.5,0,0,March 2023,0,31.5,6,3,37.5
Seeds,VT,Moretown,5660,Washington,0,0.06,0,0,0,0,0,0,0,0,0,March 2023,0,54.25,0,0,54.25
Seeds,WI,Rib Lake,54470,Taylor,0,0.055,0.005,0,0,48.75,2.68125,0,0.24375,0,0,March 2023,0,48.75,0,0,48.75
Seeds,ME,Trenton,4605,Hancock,0.055,0.055,0,0,0,35.25,1.93875,1.93875,0,0,0,March 2023,0,35.25,6,1.94,0
Seeds,ME,Vassalboro,4989,Kennebec,0.055,0.055,0,0,0,104.74,5.7607,5.7607,0,0,0,March 2023,0,104.74,0,5.76,0
Seeds,MA,Boston,2118,Suffolk,0,0.0625,0,0,0,6,0.375,0,0,0,0,March 2023,0,28.75,6,0.38,0
Seeds,NH,Newfields,3856,Rockingham,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,39.5,6,0,0
Seeds,ME,Brooklin,4616,Hancock,0.055,0.055,0,0,0,29.75,1.63625,1.63625,0,0,0,March 2023,0,29.75,6,1.64,0
Seeds,ME,Bar Harbor,4609,Hancock,0.055,0.055,0,0,0,14.65,0.80575,0.80575,0,0,0,March 2023,0,14.65,6,0.81,0
Seeds,WI,Hayward,54843,Sawyer,0,0.05,0.005,0,0,94.25,4.7125,0,0.47125,0,0,March 2023,0,94.25,0,5.18,94.25
Seeds,MA,Waltham,2452,Middlesex,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,194,0,0,0
Seeds,ME,Union,4862,Knox,0.055,0.055,0,0,0,24.75,1.36125,1.36125,0,0,0,March 2023,0,24.75,6,1.36,0
Seeds,MA,Norwood,2062,Norfolk,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,15.25,6,0,0
Seeds,VT,Vershire,5079,Orange,0,0.06,0,0,0,42.5,2.55,0,0,0,0,March 2023,0,79.75,0,2.55,79.75
Seeds,VT,Lowell,5847,Orleans,0,0.06,0,0,0,0,0,0,0,0,0,March 2023,0,70.65,0,0,70.65
Seeds,NH,,0,,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,36,0,0,0
Seeds,IA,Sioux City,51108,Woodbury,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,56.3,0,0,0
Seeds,ME,Howland,4448,Penobscot,0.055,0.055,0,0,0,11.7,0.6435,0.6435,0,0,0,March 2023,0,11.7,6,0.64,0
Seeds,ME,Pembroke,4666,Washington,0.055,0.055,0,0,0,31.5,1.7325,1.7325,0,0,0,March 2023,0,31.5,6,1.73,0
Seeds,MI,Ypsilanti,48197,Washtenaw,0,0.06,0,0,0,15.35,0.921,0,0,0,0,March 2023,0,9.35,6,0.92,15.35
Seeds,MI,Negaunee,49866,Marquette,0,0.06,0,0,0,55.45,3.327,0,0,0,0,March 2023,0,55.45,0,3.33,55.45
Seeds,ME,Alna,4535,Lincoln,0.055,0.055,0,0,0,31.5,1.7325,1.7325,0,0,0,March 2023,0,31.5,6,1.73,0
Seeds,PA,Pittsburgh,15221,Allegheny,0,0.06,0,0,0,29.25,1.755,0,0,0,0,March 2023,0,23.25,6,1.76,29.25
Seeds,IL,Sadorus,61872,Champaign,0,0.0625,0.0125,0,0,57.9,3.61875,0,0.72375,0,0,March 2023,0,57.9,0,4.34,57.9
Seeds,NY,East Hampton,11937,Suffolk,0,0.04,0.04625,0,0,14.75,0.59,0,0.6821875,0,0,March 2023,0,8.75,6,1.27,14.75
Seeds,NY,Eagle Bridge,12057,Washington,0,0.04,0.03,0,0,50.9,2.036,0,1.527,0,0,March 2023,0,50.9,0,3.56,50.9
Seeds,ME,Pittston,4345,Kennebec,0.055,0.055,0,0,0,15.25,0.83875,0.83875,0,0,0,March 2023,0,15.25,6,0.84,0
Seeds,NY,Avoca,14809,Steuben,0,0.04,0.04,0,0,19.75,0.79,0,0.79,0,0,March 2023,0,13.75,6,1.58,19.75
Seeds,IN,Albion,46701,Noble,0,0.07,0,0,0,153.38,10.7366,0,0,0,0,March 2023,0,153.38,0,10.74,153.38
Seeds,OH,West Chester,45241,Hamilton,0,0.0575,0.0075,0,0,29.95,1.722125,0,0.224625,0,0,March 2023,0,23.95,6,1.95,29.95
Seeds,NY,Rochester,14620,Monroe,0,0.04,0.04,0,0,20.5,0.82,0,0.82,0,0,March 2023,0,14.5,6,1.64,20.5
Seeds,ME,Union,4862,Knox,0.055,0.055,0,0,0,157.46,8.6603,8.6603,0,0,0,March 2023,0,157.46,0,8.66,0
Seeds,CT,Hamden,6517,New Haven,0,0.0635,0,0,0,21.75,1.381125,0,0,0,0,March 2023,0,61.75,0,1.38,61.75
Seeds,NH,Bow,3304,Merrimack,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,32.7,6,0,0
Seeds,ME,South Berwick,3906,York,0.055,0.055,0,0,0,67.2,3.696,3.696,0,0,0,March 2023,0,67.2,0,3.7,0
Seeds,VT,14 Brattleboro,5301,Windham,0,0.06,0,0.01,0,0,0,0,0,0,0,March 2023,0,38.25,6,0,44.25
Seeds,MI,Sparta,49345,Kent,0,0.06,0,0,0,21.45,1.287,0,0,0,0,March 2023,0,15.45,6,1.29,21.45
Seeds,ME,,0,,0.055,0.055,0,0,0,112,6.16,6.16,0,0,0,March 2023,0,112,0,6.16,0
Seeds,NY,,0,,0,0.04,0.04,0,0,20,0.8,0,0.8,0,0,March 2023,0,20,0,1.6,20
Seeds,VA,Strasburg,22657,Shenandoah,0,0.043,0.01,0,0,56.25,2.41875,0,0.5625,0,0,March 2023,0,56.25,0,2.98,0
Seeds,CA,Buena Park,90621,Orange,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,46,6,0,0
Seeds,NY,Bronx,10458,Bronx,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,46.8,0,0,46.8
Seeds,WI,Madison,53716,Dane,0,0.05,0.005,0,0,22.5,1.125,0,0.1125,0,0,March 2023,0,16.5,6,1.24,22.5
Seeds,NJ,Lakewood,8701,Ocean,0,0.06625,0,0,0,10.5,0.695625,0,0,0,0,March 2023,0,4.5,6,0.7,10.5
Seeds,WI,Viroqua,54665,Vernon,0,0.05,0.005,0,0,35.25,1.7625,0,0.17625,0,0,March 2023,0,29.25,6,1.94,35.25
Seeds,NJ,Newark,7102,Essex,0,0.06625,0,0,0,20.25,1.3415625,0,0,0,0,March 2023,0,14.25,6,1.34,20.25
Seeds,OH,,0,,0,0.0575,0.015,0,0.005,36,2.07,0,0.54,0,0.18,March 2023,0,36,0,2.79,36
Seeds,PA,Crystal Spring,15536,Fulton,0,0.06,0,0,0,28.45,1.707,0,0,0,0,March 2023,0,22.45,6,1.71,28.45
Seeds,MA,Baldwinville,1436,Worcester,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,15.35,6,0,0
Seeds,NS,Lawrencetown,0,,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,78.4,14.15,0,0
Seeds,NY,New York,10035,New York,0,0.04,0,0.04875,0,18,0.72,0,0,0.8775,0,March 2023,0,12,6,1.6,18
Seeds,NC,,0,,0,0.0475,0.02,0,0,12,0.57,0,0.24,0,0,March 2023,0,12,0,0.81,12
Seeds,CT,Lebanon,6249,New London,0,0.0635,0,0,0,0,0,0,0,0,0,March 2023,0,184.14,0,0,184.14
Seeds,WI,Pepin,54759,Pepin,0,0.05,0.005,0,0,35.25,1.7625,0,0.17625,0,0,March 2023,0,29.25,6,1.94,35.25
Seeds,MA,Chelmsford,1824,Middlesex,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,61.5,0,0,0
Seeds,PA,Philadelphia,19146,Philadelphia,0,0.06,0,0,0,80.9,4.854,0,0,0,0,March 2023,0,80.9,0,4.85,80.9
Seeds,WI,Cuba City,53807,Grant,0,0.05,0.005,0,0,68.35,3.4175,0,0.34175,0,0,March 2023,0,68.35,0,3.76,68.35
Seeds,MD,Upper Marlboro,20772,Prince George's,0,0.06,0,0,0,0,0,0,0,0,0,March 2023,0,327.24,0,0,327.24
Seeds,MN,Chanhassen,55317,484 Carver,0,0.06875,0.005,0,0,15.75,1.0828125,0,0.07875,0,0,March 2023,0,9.75,6,1.16,15.75
Seeds,MA,Cambridge,2138,Middlesex,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,6.25,6,0,0
Seeds,WA,3405 Tenino,98589,3400 Thurston,0,0.065,0.006,0.01,0,37,2.405,0,0.222,0.37,0,March 2023,0,31,6,3,37
Seeds,ME,Richmond,4357,Sagadahoc,0.055,0.055,0,0,0,131.38,7.2259,7.2259,0,0,0,March 2023,0,131.38,0,7.23,0
